external_id,email,push_enabled,marketing_opt_in,signup_date,country,attribution_source,last_purchase_at,purchase_count_90d,purchase_amount_90d,last_session_at,_segment_truth
u_010295,u_010295@example.com,1,1,2023-11-07,KR,googleadwords_int,2024-05-24,0,0,2024-03-15,Lost
u_001811,u_001811@example.com,1,1,2023-09-16,KR,organic,2025-01-23,7,614725,2025-03-25,Loyal
u_002287,u_002287@example.com,1,0,2023-09-23,KR,googleadwords_int,2024-11-06,0,0,2025-02-03,At-Risk
u_002364,u_002364@example.com,1,1,2025-01-10,KR,naver_search,2024-10-16,0,0,2024-12-08,At-Risk
u_006258,u_006258@example.com,1,1,2024-12-24,KR,googleadwords_int,2024-08-28,0,0,2024-08-27,Lost
u_010827,u_010827@example.com,0,0,2025-03-03,KR,googleadwords_int,2025-03-31,1,17476,2025-03-25,New
u_007842,u_007842@example.com,0,0,2024-04-24,KR,organic,2024-08-15,0,0,2024-04-04,Lost
u_011796,u_011796@example.com,1,1,2023-07-09,KR,referral,2024-12-11,0,0,2025-03-03,Potential
u_003812,u_003812@example.com,1,0,2024-06-10,KR,googleadwords_int,2024-12-23,0,0,2024-12-20,At-Risk
u_010395,u_010395@example.com,0,0,2024-07-25,KR,organic,2024-04-14,0,0,2024-04-16,Lost
u_001376,u_001376@example.com,1,1,2024-08-30,KR,Facebook Ads,2025-03-01,5,529911,2025-03-30,Loyal
u_005886,u_005886@example.com,0,1,2024-06-18,KR,organic,2024-11-25,0,0,2025-02-03,Hibernating
u_009164,u_009164@example.com,1,0,2024-10-20,KR,naver_search,,0,0,2024-04-20,Lost
u_006747,u_006747@example.com,1,0,2024-10-11,KR,Facebook Ads,2024-03-30,0,0,2024-05-09,Lost
u_010690,u_010690@example.com,1,1,2025-03-10,KR,naver_search,,0,0,2025-03-29,New
u_006339,u_006339@example.com,0,1,2024-07-26,KR,organic,2024-04-08,0,0,2024-06-06,Lost
u_005365,u_005365@example.com,1,1,2024-01-02,KR,Facebook Ads,2024-10-16,0,0,2025-01-28,Hibernating
u_006844,u_006844@example.com,1,1,2022-08-01,KR,googleadwords_int,2024-02-05,0,0,2024-05-03,Lost
u_008488,u_008488@example.com,1,1,2024-01-05,KR,googleadwords_int,,0,0,2024-04-05,Lost
u_008821,u_008821@example.com,1,0,2022-06-24,KR,naver_search,2024-05-02,0,0,2024-04-29,Lost
u_012932,u_012932@example.com,0,0,2023-04-14,KR,googleadwords_int,2024-12-18,0,0,2025-03-22,Potential
u_013469,u_013469@example.com,1,1,2023-05-14,KR,organic,2025-02-20,3,114939,2025-03-25,Potential
u_014826,u_014826@example.com,1,1,2022-10-07,KR,naver_search,2024-11-30,0,0,2025-03-07,Potential
u_006766,u_006766@example.com,1,0,2024-12-21,KR,naver_search,2024-07-30,0,0,2024-04-16,Lost
u_000692,u_000692@example.com,1,1,2023-01-30,KR,organic,2025-03-05,12,1124794,2025-03-26,Champion
u_002600,u_002600@example.com,1,1,2022-05-29,KR,naver_search,2024-10-11,0,0,2025-01-19,At-Risk
u_008033,u_008033@example.com,0,1,2023-11-27,KR,Facebook Ads,2024-05-12,0,0,2024-06-04,Lost
u_010784,u_010784@example.com,1,1,2025-03-18,KR,organic,2025-03-17,1,81431,2025-03-22,New
u_003996,u_003996@example.com,1,1,2023-12-03,KR,Facebook Ads,2024-11-21,0,0,2025-01-04,At-Risk
u_003892,u_003892@example.com,1,1,2024-01-31,KR,organic,2024-10-11,0,0,2024-12-14,At-Risk
u_006123,u_006123@example.com,1,1,2022-11-07,KR,organic,,0,0,2024-09-09,Lost
u_011964,u_011964@example.com,1,1,2022-11-21,KR,googleadwords_int,2025-01-10,2,139660,2025-03-15,Potential
u_008901,u_008901@example.com,1,0,2024-07-22,KR,Facebook Ads,2024-05-19,0,0,2024-06-11,Lost
u_009947,u_009947@example.com,1,1,2023-11-08,KR,naver_search,2024-09-18,0,0,2024-04-29,Lost
u_013438,u_013438@example.com,1,0,2022-12-15,KR,Facebook Ads,2025-02-17,3,311416,2025-03-22,Potential
u_000698,u_000698@example.com,1,1,2023-09-06,KR,organic,2025-02-19,7,1240930,2025-03-24,Champion
u_010135,u_010135@example.com,1,1,2024-04-02,JP,googleadwords_int,2024-07-21,0,0,2024-03-18,Lost
u_006083,u_006083@example.com,1,0,2024-03-22,KR,naver_search,2024-03-02,0,0,2024-10-02,Lost
u_006381,u_006381@example.com,1,1,2022-04-03,KR,naver_search,2024-03-13,0,0,2024-09-27,Lost
u_003566,u_003566@example.com,0,0,2022-10-04,KR,googleadwords_int,2024-12-25,0,0,2025-02-04,At-Risk
u_011286,u_011286@example.com,0,0,2025-03-09,KR,googleadwords_int,2025-03-11,1,10917,2025-03-26,New
u_004035,u_004035@example.com,0,1,2022-05-15,KR,googleadwords_int,2024-11-28,0,0,2025-01-25,At-Risk
u_014803,u_014803@example.com,0,0,2024-02-19,KR,googleadwords_int,2024-11-13,0,0,2025-02-17,Potential
u_006592,u_006592@example.com,1,1,2023-05-24,KR,googleadwords_int,2024-06-15,0,0,2024-04-30,Lost
u_003000,u_003000@example.com,1,1,2022-04-14,KR,organic,2024-12-08,0,0,2025-02-11,At-Risk
u_001462,u_001462@example.com,1,0,2023-06-05,KR,Facebook Ads,2025-02-14,7,825044,2025-03-25,Loyal
u_001421,u_001421@example.com,0,0,2024-02-21,KR,organic,2025-01-31,9,996562,2025-03-24,Loyal
u_013264,u_013264@example.com,1,1,2022-05-21,기타,Facebook Ads,2025-01-19,3,368629,2025-01-17,Potential
u_006240,u_006240@example.com,0,1,2022-04-19,KR,googleadwords_int,,0,0,2024-06-13,Lost
u_003526,u_003526@example.com,1,1,2024-12-29,KR,Facebook Ads,2024-12-16,0,0,2025-02-07,At-Risk
u_010632,u_010632@example.com,0,1,2025-03-14,KR,organic,,0,0,2025-03-31,New
u_007634,u_007634@example.com,1,0,2024-02-29,KR,organic,2024-08-08,0,0,2024-08-25,Lost
u_009855,u_009855@example.com,1,1,2024-10-22,KR,googleadwords_int,,0,0,2024-08-14,Lost
u_010577,u_010577@example.com,1,1,2025-03-05,KR,googleadwords_int,,0,0,2025-03-29,New
u_013782,u_013782@example.com,0,0,2022-04-16,KR,organic,2024-11-28,0,0,2025-02-06,Potential
u_010281,u_010281@example.com,0,1,2023-03-29,KR,googleadwords_int,,0,0,2024-07-18,Lost
u_001504,u_001504@example.com,1,1,2023-10-21,KR,googleadwords_int,2025-01-22,8,516356,2025-03-30,Loyal
u_006642,u_006642@example.com,1,1,2024-10-16,기타,referral,2024-09-12,0,0,2024-09-17,Lost
u_010691,u_010691@example.com,1,0,2025-03-19,KR,Facebook Ads,,0,0,2025-03-25,New
u_007791,u_007791@example.com,1,1,2024-07-29,KR,Facebook Ads,2024-08-03,0,0,2024-04-28,Lost
u_012238,u_012238@example.com,1,0,2024-08-14,KR,naver_search,2024-12-22,0,0,2025-01-03,Potential
u_006270,u_006270@example.com,0,1,2023-10-14,KR,Facebook Ads,2024-07-20,0,0,2024-04-29,Lost
u_001298,u_001298@example.com,0,1,2024-01-20,KR,naver_search,2025-02-16,4,398555,2025-03-22,Loyal
u_003796,u_003796@example.com,1,1,2024-11-03,KR,referral,2024-12-21,0,0,2025-02-11,At-Risk
u_002243,u_002243@example.com,1,1,2024-10-31,KR,organic,2025-01-08,10,1110400,2025-03-24,Loyal
u_000711,u_000711@example.com,0,0,2023-03-07,KR,organic,2025-02-28,7,1415975,2025-03-23,Champion
u_006293,u_006293@example.com,1,0,2024-09-18,KR,naver_search,2024-08-09,0,0,2024-05-14,Lost
u_000633,u_000633@example.com,1,0,2024-04-18,KR,naver_search,2025-03-22,9,944519,2025-03-22,Champion
u_004061,u_004061@example.com,0,0,2023-06-22,KR,Facebook Ads,2024-11-19,0,0,2024-12-03,At-Risk
u_012902,u_012902@example.com,1,1,2024-01-18,KR,googleadwords_int,2024-11-02,0,0,2025-03-04,Potential
u_009431,u_009431@example.com,1,0,2023-08-13,KR,googleadwords_int,,0,0,2024-05-18,Lost
u_009586,u_009586@example.com,1,0,2024-01-23,KR,Facebook Ads,,0,0,2024-08-23,Lost
u_001440,u_001440@example.com,1,1,2024-09-02,KR,naver_search,2025-01-27,7,829985,2025-03-21,Loyal
u_006555,u_006555@example.com,0,0,2024-09-08,KR,Facebook Ads,2024-09-15,0,0,2024-09-08,Lost
u_012242,u_012242@example.com,0,1,2024-06-13,KR,naver_search,2025-01-09,3,311463,2025-02-25,Potential
u_012203,u_012203@example.com,0,1,2022-09-06,KR,organic,2024-11-04,0,0,2025-02-15,Potential
u_006564,u_006564@example.com,1,1,2022-06-03,KR,organic,2024-03-19,0,0,2024-05-13,Lost
u_014771,u_014771@example.com,1,1,2023-02-07,KR,googleadwords_int,2024-12-01,0,0,2025-01-14,Potential
u_010839,u_010839@example.com,1,0,2025-03-13,KR,organic,2025-03-28,1,47451,2025-03-28,New
u_008791,u_008791@example.com,1,1,2022-07-26,KR,naver_search,2024-05-19,0,0,2024-09-17,Lost
u_013748,u_013748@example.com,1,0,2023-10-26,KR,naver_search,2025-02-17,1,123511,2025-01-17,Potential
u_006989,u_006989@example.com,1,1,2023-10-15,KR,googleadwords_int,2024-05-10,0,0,2024-08-30,Lost
u_005558,u_005558@example.com,1,1,2022-07-01,KR,Facebook Ads,2024-11-18,0,0,2025-02-11,Hibernating
u_006717,u_006717@example.com,1,1,2023-04-08,KR,googleadwords_int,,0,0,2024-09-23,Lost
u_003647,u_003647@example.com,1,0,2024-02-25,KR,Facebook Ads,2024-10-26,0,0,2025-02-11,At-Risk
u_004243,u_004243@example.com,0,0,2023-09-03,KR,Facebook Ads,2024-12-05,0,0,2025-02-27,At-Risk
u_014232,u_014232@example.com,1,0,2022-08-31,US,organic,2025-02-09,1,51801,2025-01-06,Potential
u_003240,u_003240@example.com,0,0,2022-04-02,KR,googleadwords_int,2024-10-30,0,0,2025-02-14,At-Risk
u_008760,u_008760@example.com,1,0,2022-09-14,KR,Facebook Ads,2024-06-09,0,0,2024-09-25,Lost
u_014221,u_014221@example.com,0,0,2022-12-16,KR,googleadwords_int,2025-01-12,3,152449,2025-01-05,Potential
u_001470,u_001470@example.com,1,0,2024-10-11,JP,googleadwords_int,2025-02-17,7,455919,2025-03-28,Loyal
u_014587,u_014587@example.com,1,1,2023-01-16,KR,Facebook Ads,2024-11-20,0,0,2025-03-13,Potential
u_012274,u_012274@example.com,0,1,2023-06-30,KR,organic,2024-11-30,0,0,2025-01-08,Potential
u_006877,u_006877@example.com,1,1,2022-05-20,KR,googleadwords_int,2024-08-27,0,0,2024-08-03,Lost
u_000570,u_000570@example.com,1,0,2023-12-29,KR,googleadwords_int,2025-02-17,8,819254,2025-03-31,Champion
u_003686,u_003686@example.com,1,1,2024-07-17,KR,Facebook Ads,2024-10-24,0,0,2025-01-24,At-Risk
u_012590,u_012590@example.com,1,1,2023-12-31,KR,organic,2025-02-20,1,72593,2025-02-20,Potential
u_014536,u_014536@example.com,0,1,2024-03-06,KR,naver_search,2025-02-03,2,166831,2025-03-20,Potential
u_006703,u_006703@example.com,1,1,2022-05-04,KR,Facebook Ads,2024-06-04,0,0,2024-07-20,Lost
u_005461,u_005461@example.com,1,1,2023-01-12,KR,organic,2024-11-29,0,0,2024-12-18,Hibernating
u_005775,u_005775@example.com,1,1,2022-12-08,KR,Facebook Ads,2024-10-16,0,0,2025-02-05,Hibernating
u_002020,u_002020@example.com,0,1,2023-01-24,KR,organic,2025-01-26,6,842702,2025-03-28,Loyal
u_010570,u_010570@example.com,1,0,2025-03-18,KR,naver_search,2025-03-26,1,72203,2025-03-30,New
u_008617,u_008617@example.com,1,1,2023-03-11,KR,Facebook Ads,2024-03-30,0,0,2024-05-06,Lost
u_008713,u_008713@example.com,1,1,2022-12-25,KR,googleadwords_int,,0,0,2024-07-16,Lost
u_013895,u_013895@example.com,0,0,2022-08-08,KR,organic,2025-01-03,2,177545,2025-02-12,Potential
u_004060,u_004060@example.com,1,1,2023-10-28,KR,naver_search,2024-10-27,0,0,2025-02-13,At-Risk
u_009929,u_009929@example.com,1,1,2022-05-16,KR,googleadwords_int,2024-03-11,0,0,2024-09-06,Lost
u_007451,u_007451@example.com,1,1,2022-04-08,KR,organic,2024-06-24,0,0,2024-06-06,Lost
u_009690,u_009690@example.com,1,0,2023-01-25,KR,naver_search,,0,0,2024-07-17,Lost
u_005827,u_005827@example.com,0,0,2024-11-10,KR,organic,2024-11-21,0,0,2025-01-03,Hibernating
u_005436,u_005436@example.com,1,1,2023-02-26,KR,googleadwords_int,2024-11-12,0,0,2024-12-11,Hibernating
u_003955,u_003955@example.com,1,0,2024-02-27,KR,referral,2024-10-25,0,0,2025-02-14,At-Risk
u_008502,u_008502@example.com,1,1,2023-01-13,KR,naver_search,,0,0,2024-09-04,Lost
u_007394,u_007394@example.com,1,0,2024-01-29,KR,naver_search,2024-05-04,0,0,2024-03-31,Lost
u_000604,u_000604@example.com,0,0,2023-02-15,KR,Facebook Ads,2025-02-04,8,1278430,2025-03-29,Champion
u_014329,u_014329@example.com,0,0,2024-04-08,KR,naver_search,2024-12-25,0,0,2025-03-18,Potential
u_008956,u_008956@example.com,1,0,2023-03-02,KR,organic,2024-05-10,0,0,2024-08-04,Lost
u_001163,u_001163@example.com,1,1,2024-11-23,KR,Facebook Ads,2025-01-19,5,652085,2025-03-27,Loyal
u_014103,u_014103@example.com,1,0,2024-06-17,KR,Facebook Ads,2024-12-05,0,0,2025-01-10,Potential
u_013046,u_013046@example.com,1,1,2024-02-10,KR,Facebook Ads,2025-01-30,1,54865,2025-02-07,Potential
u_013899,u_013899@example.com,1,1,2024-12-11,KR,googleadwords_int,2024-12-26,0,0,2025-01-25,Potential
u_004096,u_004096@example.com,1,1,2023-06-29,KR,googleadwords_int,2024-10-22,0,0,2025-02-24,At-Risk
u_005801,u_005801@example.com,1,1,2022-09-11,KR,organic,2024-11-28,0,0,2024-12-08,Hibernating
u_009232,u_009232@example.com,0,0,2023-02-06,KR,googleadwords_int,,0,0,2024-06-05,Lost
u_012351,u_012351@example.com,0,0,2022-12-28,US,naver_search,2025-02-09,3,183235,2025-02-24,Potential
u_011745,u_011745@example.com,1,1,2023-11-24,KR,referral,2025-02-04,3,126256,2025-03-15,Potential
u_009742,u_009742@example.com,1,1,2025-01-03,KR,googleadwords_int,2024-07-31,0,0,2024-08-13,Lost
u_002071,u_002071@example.com,0,1,2024-11-26,KR,naver_search,2025-01-25,6,298336,2025-03-26,Loyal
u_011584,u_011584@example.com,1,0,2025-03-11,KR,referral,,0,0,2025-03-30,New
u_008866,u_008866@example.com,0,1,2023-09-29,KR,referral,,0,0,2024-09-24,Lost
u_006440,u_006440@example.com,0,0,2024-11-14,KR,googleadwords_int,2024-05-26,0,0,2024-08-10,Lost
u_005435,u_005435@example.com,0,1,2022-10-28,KR,Facebook Ads,2024-10-20,0,0,2025-01-01,Hibernating
u_008802,u_008802@example.com,1,1,2024-04-27,KR,googleadwords_int,2024-09-29,0,0,2024-03-12,Lost
u_000558,u_000558@example.com,0,0,2023-07-16,KR,naver_search,2025-03-27,4,923835,2025-03-25,Champion
u_013209,u_013209@example.com,1,1,2023-05-04,KR,googleadwords_int,2025-01-29,1,107653,2025-03-09,Potential
u_002213,u_002213@example.com,1,1,2025-01-01,KR,referral,2025-02-18,10,926076,2025-03-31,Loyal
u_007507,u_007507@example.com,1,1,2022-12-06,KR,googleadwords_int,,0,0,2024-08-14,Lost
u_013790,u_013790@example.com,1,1,2024-08-06,KR,googleadwords_int,2024-12-28,0,0,2025-03-26,Potential
u_014726,u_014726@example.com,0,1,2022-06-18,KR,googleadwords_int,2025-01-22,3,165328,2025-02-26,Potential
u_003772,u_003772@example.com,0,0,2024-07-19,KR,googleadwords_int,2024-11-10,0,0,2024-12-21,At-Risk
u_005929,u_005929@example.com,1,1,2023-08-20,KR,googleadwords_int,2024-11-26,0,0,2024-12-07,Hibernating
u_001180,u_001180@example.com,1,1,2022-09-14,KR,organic,2025-01-31,9,923356,2025-03-31,Loyal
u_002369,u_002369@example.com,0,0,2025-01-20,KR,organic,2024-12-19,0,0,2024-12-14,At-Risk
u_006975,u_006975@example.com,1,1,2022-09-14,KR,naver_search,2024-07-28,0,0,2024-04-21,Lost
u_012718,u_012718@example.com,1,1,2023-08-04,KR,googleadwords_int,2024-11-17,0,0,2025-03-13,Potential
u_006243,u_006243@example.com,1,1,2024-01-22,KR,organic,2024-06-01,0,0,2024-03-08,Lost
u_003877,u_003877@example.com,1,1,2024-01-12,KR,naver_search,2024-11-10,0,0,2025-02-13,At-Risk
u_010771,u_010771@example.com,1,0,2025-03-23,KR,googleadwords_int,2025-03-29,1,50482,2025-03-24,New
u_003166,u_003166@example.com,1,1,2022-12-29,KR,organic,2024-11-06,0,0,2024-12-01,At-Risk
u_006099,u_006099@example.com,1,1,2024-11-18,KR,googleadwords_int,2024-08-21,0,0,2024-03-03,Lost
u_010888,u_010888@example.com,0,0,2025-03-09,KR,googleadwords_int,,0,0,2025-03-27,New
u_010436,u_010436@example.com,1,0,2024-08-20,KR,organic,2024-07-07,0,0,2024-07-19,Lost
u_007262,u_007262@example.com,1,1,2024-12-05,KR,googleadwords_int,2024-02-15,0,0,2024-05-04,Lost
u_006513,u_006513@example.com,1,1,2022-08-05,KR,googleadwords_int,,0,0,2024-05-04,Lost
u_006076,u_006076@example.com,0,0,2022-11-08,KR,naver_search,2024-08-31,0,0,2024-08-24,Lost
u_006776,u_006776@example.com,0,1,2023-11-10,KR,organic,2024-09-30,0,0,2024-09-16,Lost
u_002779,u_002779@example.com,1,0,2024-03-06,KR,organic,2024-12-08,0,0,2024-12-17,At-Risk
u_008895,u_008895@example.com,1,1,2024-01-05,KR,organic,,0,0,2024-03-19,Lost
u_008871,u_008871@example.com,1,1,2023-08-31,KR,Facebook Ads,2024-09-14,0,0,2024-06-04,Lost
u_010297,u_010297@example.com,0,0,2023-12-04,KR,Facebook Ads,,0,0,2024-09-09,Lost
u_003005,u_003005@example.com,1,1,2024-01-20,KR,referral,2024-10-12,0,0,2025-02-03,At-Risk
u_013675,u_013675@example.com,0,0,2024-11-26,KR,Facebook Ads,2024-11-10,0,0,2025-03-04,Potential
u_001789,u_001789@example.com,0,1,2025-01-03,KR,googleadwords_int,2025-02-24,7,835560,2025-03-24,Loyal
u_008841,u_008841@example.com,0,0,2024-01-16,KR,organic,2024-08-19,0,0,2024-03-07,Lost
u_006087,u_006087@example.com,1,1,2023-08-21,KR,Facebook Ads,,0,0,2024-07-11,Lost
u_001287,u_001287@example.com,1,1,2024-05-12,KR,googleadwords_int,2025-01-07,7,1018918,2025-03-24,Loyal
u_006882,u_006882@example.com,1,1,2022-09-05,KR,googleadwords_int,2024-08-10,0,0,2024-09-28,Lost
u_009022,u_009022@example.com,1,1,2024-08-31,KR,Facebook Ads,,0,0,2024-02-27,Lost
u_012220,u_012220@example.com,1,0,2023-01-21,KR,naver_search,2025-01-14,1,63972,2025-03-05,Potential
u_000216,u_000216@example.com,1,0,2023-09-13,KR,naver_search,2025-02-06,10,1093207,2025-03-23,Champion
u_014584,u_014584@example.com,1,1,2022-09-22,KR,Facebook Ads,2024-11-06,0,0,2025-01-12,Potential
u_012098,u_012098@example.com,1,1,2023-09-01,KR,googleadwords_int,2025-01-13,2,181840,2025-01-17,Potential
u_005434,u_005434@example.com,1,1,2023-02-13,KR,googleadwords_int,2024-11-07,0,0,2025-02-03,Hibernating
u_002186,u_002186@example.com,1,1,2023-10-30,KR,Facebook Ads,2025-02-06,4,215475,2025-03-26,Loyal
u_001403,u_001403@example.com,0,1,2022-12-12,KR,naver_search,2025-02-22,9,903580,2025-03-30,Loyal
u_001098,u_001098@example.com,0,0,2023-09-01,KR,naver_search,2025-02-20,9,1105969,2025-03-30,Loyal
u_013093,u_013093@example.com,1,1,2024-11-04,JP,Facebook Ads,2025-01-06,1,52917,2025-02-13,Potential
u_009923,u_009923@example.com,1,0,2022-10-16,KR,Facebook Ads,2024-03-04,0,0,2024-04-05,Lost
u_004338,u_004338@example.com,1,0,2022-11-27,KR,Facebook Ads,2024-10-30,0,0,2024-12-29,At-Risk
u_012423,u_012423@example.com,0,0,2024-04-29,KR,organic,2024-11-09,0,0,2025-02-22,Potential
u_009330,u_009330@example.com,1,0,2023-05-11,KR,googleadwords_int,2024-08-25,0,0,2024-04-16,Lost
u_011568,u_011568@example.com,0,1,2025-03-21,KR,Facebook Ads,2025-03-26,1,23749,2025-03-26,New
u_013009,u_013009@example.com,1,0,2024-11-03,KR,Facebook Ads,2025-01-06,1,49048,2025-03-04,Potential
u_004993,u_004993@example.com,1,1,2022-05-04,KR,organic,2024-11-10,0,0,2025-01-05,Hibernating
u_009750,u_009750@example.com,1,1,2024-06-04,KR,googleadwords_int,2024-02-21,0,0,2024-06-13,Lost
u_001222,u_001222@example.com,1,1,2023-05-13,KR,googleadwords_int,2025-02-20,4,485985,2025-03-30,Loyal
u_003098,u_003098@example.com,1,0,2024-10-07,KR,naver_search,2024-11-26,0,0,2024-12-07,At-Risk
u_004115,u_004115@example.com,1,1,2024-11-25,KR,googleadwords_int,2024-11-04,0,0,2024-12-18,At-Risk
u_003865,u_003865@example.com,1,1,2023-06-08,JP,googleadwords_int,2024-12-14,0,0,2024-12-08,At-Risk
u_000799,u_000799@example.com,1,1,2023-12-10,KR,referral,2025-01-09,5,482721,2025-03-29,Loyal
u_001708,u_001708@example.com,1,1,2023-11-03,KR,Facebook Ads,2025-01-30,4,442332,2025-03-24,Loyal
u_011611,u_011611@example.com,0,1,2025-03-25,KR,referral,,0,0,2025-03-23,New
u_004298,u_004298@example.com,1,0,2024-06-14,KR,Facebook Ads,2024-11-01,0,0,2024-12-03,At-Risk
u_000625,u_000625@example.com,1,0,2023-02-28,KR,googleadwords_int,2025-03-12,9,2047250,2025-03-23,Champion
u_012323,u_012323@example.com,1,0,2024-01-01,KR,googleadwords_int,2024-11-07,0,0,2025-01-08,Potential
u_002722,u_002722@example.com,1,0,2023-07-14,KR,naver_search,2024-10-30,0,0,2025-02-14,At-Risk
u_010622,u_010622@example.com,1,0,2025-03-22,KR,googleadwords_int,,0,0,2025-03-31,New
u_001621,u_001621@example.com,0,0,2025-01-19,KR,organic,2025-02-22,9,551495,2025-03-24,Loyal
u_010571,u_010571@example.com,0,0,2025-03-08,KR,organic,,0,0,2025-03-28,New
u_009725,u_009725@example.com,1,0,2024-12-27,KR,referral,2024-05-04,0,0,2024-03-20,Lost
u_012649,u_012649@example.com,0,0,2024-04-01,KR,googleadwords_int,2024-12-10,0,0,2025-02-22,Potential
u_008987,u_008987@example.com,1,1,2024-09-22,KR,naver_search,,0,0,2024-02-27,Lost
u_008462,u_008462@example.com,1,0,2023-06-10,KR,organic,,0,0,2024-04-21,Lost
u_010033,u_010033@example.com,1,0,2024-08-26,KR,googleadwords_int,2024-08-09,0,0,2024-07-04,Lost
u_007287,u_007287@example.com,1,1,2023-04-27,KR,naver_search,,0,0,2024-09-01,Lost
u_002293,u_002293@example.com,0,0,2022-04-01,KR,googleadwords_int,2024-11-20,0,0,2024-12-26,At-Risk
u_011091,u_011091@example.com,0,0,2025-03-10,KR,naver_search,,0,0,2025-03-23,New
u_005714,u_005714@example.com,1,1,2022-05-23,KR,googleadwords_int,2024-11-09,0,0,2025-01-15,Hibernating
u_005735,u_005735@example.com,1,1,2022-05-18,KR,Facebook Ads,2024-11-28,0,0,2025-01-28,Hibernating
u_012555,u_012555@example.com,1,1,2024-09-13,KR,Facebook Ads,2024-12-04,0,0,2025-03-05,Potential
u_003109,u_003109@example.com,1,0,2024-12-19,KR,googleadwords_int,2024-12-20,0,0,2024-12-31,At-Risk
u_008238,u_008238@example.com,1,1,2024-02-26,KR,organic,2024-06-29,0,0,2024-03-28,Lost
u_004667,u_004667@example.com,1,0,2022-07-12,KR,Facebook Ads,2024-12-09,0,0,2025-01-01,Hibernating
u_010411,u_010411@example.com,1,1,2023-08-31,KR,naver_search,2024-05-31,0,0,2024-02-29,Lost
u_000744,u_000744@example.com,1,1,2023-08-20,KR,organic,2025-03-30,7,713591,2025-03-31,Champion
u_004000,u_004000@example.com,1,1,2022-07-09,KR,naver_search,2024-12-05,0,0,2025-02-21,At-Risk
u_006420,u_006420@example.com,0,1,2024-06-29,KR,organic,2024-08-05,0,0,2024-09-20,Lost
u_005700,u_005700@example.com,1,1,2022-08-10,KR,googleadwords_int,2024-12-08,0,0,2024-12-31,Hibernating
u_013712,u_013712@example.com,0,1,2024-09-05,KR,referral,2024-12-09,0,0,2025-03-07,Potential
u_003080,u_003080@example.com,1,1,2024-04-08,KR,Facebook Ads,2024-10-10,0,0,2024-12-03,At-Risk
u_010604,u_010604@example.com,1,1,2025-03-27,KR,organic,2025-03-26,1,8175,2025-03-26,New
u_011099,u_011099@example.com,1,1,2025-03-04,KR,googleadwords_int,2025-03-31,1,85443,2025-03-25,New
